1,2-diacylglycerol	treatment	cardiac_hypertrophy
10-Cl-BBQ	treatment	toxicity
1,2-diacylglycerol	treatment	energy_metabolic_disorder
11-dehydro-thromboxane_B2	treatment	cerebral_infarction
1,25-dihydroxyvitamin_D3	treatment	chronic_obstructive_pulmonary_disease
10-Hydroxycamptothecine	treatment	RA
1,10-phenanthroline	treatment	oedema
1,25-dihydroxyvitamin_D3	treatment	brain_disease
123I-IMZ	treatment	anxiety_disorder
1,2-sn-Diacylglycerols	treatment	protein_kinase_C
131I-metaiodobenzylguanidine	treatment	intestinal_carcinoids
1.2-diacylglycerol	treatment	dystrophic_mitochondria
12-O-tetradecanoylphorbol-13-acetate	treatment	skin_inflammation
123I-IMP	treatment	dementia
11OHD	treatment	congenital_adrenal_hyperplasia
12-HETE	treatment	leukemic_blasts
1,25-Dihydroxy_vitamin_D3	treatment	osteopenia
11C-ACPC	treatment	cancer
1,2-epoxy-3-butene	treatment	SCEs
1,2-dimethylhydrasine	treatment	HOL
123I-MIBG	treatment	hepatic_hemangioma
131-Meta-iodo-benzylguanidine	treatment	tumours
11-deoxycorticosterone	treatment	aldosterone_deficiency
1,25-Dihydroxycholecalciferol	treatment	idiopathic_hypoparathyroidism
1,2,3,4,6-penta-O-galloyl-b-d-glucopyranose	treatment	brain_injury
1,25-dihydroxyvitamin_D3	treatment	calvarial_osteoblasts
125I-iothalamate	treatment	incomplete_bladder_emptying
12-o-tetradecanoyl-phorbol-13-acetate	treatment	PKC
1,2-trans-dicarboxy-4,5-cyclohexanediols_1-3	treatment	DCCHDs
11C-choline_positron	treatment	localized_prostate_cancer
13bHCl	treatment	tumor
1242-MG	treatment	glioblastoma
11C-Methionine	treatment	Gliomas
123I-BMIPP	treatment	mitochondrial_myopathy
12-O-tetradecanoylphorbol-13-acetate	treatment	epidermoid_carcinoma
11-dehydrothromboxane_B2	treatment	angina
12-O-tetradecanoylphorbol-13-acetate	treatment	pigment_dispersion
11C-sarcosine	treatment	tumor
11-oxygenated-C19_androgens	treatment	CAH
13C-caffeine	treatment	fibrosis
12-O-tetradecanoylphorbol-13-acetate	treatment	pancreatic_cancer
123I-beta-methyl-iodophenylpentadecanoic_acid	treatment	dilated_cardiomyopathy
1,1,1-trichloroethane	treatment	Liver_disease
123I-Iomazenil	treatment	moyamoya_disease
12-O-tetradecanoylphorbol-13-acetate	treatment	CCA
1,25-dihydroxyvitamin_D3	treatment	autoimmune_thyroiditis
11C-labeled_acetate	treatment	non-coronary_artery_disease
1,2-propanediol	treatment	infection
1-0-alkyl-2-acetyl-SN-glycero-3-phosphorylcholine	treatment	platelet_aggregation
111In-RP748	treatment	myocardium
12-O-tetradecanoylphorbol-13-acetate	treatment	Tumors
1,10-phenanthroline	treatment	fragmentation
12-O-tetradecanoylphorbol-13-acetate	treatment	mouse_epidermis
1,2-dithiole-3-thiones	treatment	reverse_transcriptase
12-HETE	treatment	atopic_dermatitis
13C	treatment	hypoxia
12-0-tetradecanoylphorbol	treatment	B-PLL
1,2,3,4-butanetetracarboxylic_acid	treatment	toxicity
123I-MIBG	treatment	myocardial_sympathetic_dysfunction
11-ketodihydrotestosterone	treatment	prostate_cancer
131I-metaiodobenzylguanidine	treatment	Primary_ovarian_insufficiency
131I	treatment	cord_paralysis
131I-6beta-iodocholesterol	treatment	adrenal_hyperplasia
11-oxo-eicosatetranoic_acid	treatment	atherosclerotic_plaque
1,2-dimethylhydrazine	treatment	sarcomas
